h_name	h_in_db	t_name	t_in_db	relation	split
PVT1	True	PRDX6	False		
PVT1	True	POMP	False		
PVT1	True	C19orf52	False		
PVT1	True	NT5DC2	False		
PVT1	True	NUTM2A-AS1	True		
PVT1	True	ITGA5	True		
PVT1	True	OAZ1	False		
PVT1	True	MTIF3	False		
PVT1	True	ZFAND2A	False		
PVT1	True	GNB1L	False		
PVT1	True	SOD1	False		
PVT1	True	EEFSEC	False		
PVT1	True	TOP3A	False		
PVT1	True	MOB2	False		
PVT1	True	SNHG6	True		
PVT1	True	EXOSC7	False		
PVT1	True	MT-ND6	False		
PVT1	True	PABPN1	False		
PVT1	True	PSMB6	False		
PVT1	True	RPS8	False		
PVT1	True	RHOG	False		
PVT1	True	SNHG12	True		
PVT1	True	UBE2J2	False		
PVT1	True	LCMT1	False		
PVT1	True	SHARPIN	False		
PVT1	True	PYCR2	False		
PVT1	True	SUMF2	False		
PVT1	True	GPATCH4	False		
PVT1	True	MSRB1	False		
PVT1	True	SCAMP3	False		
PVT1	True	FHOD1	False		
PVT1	True	PRDX2	False		
PVT1	True	POLR2E	False		
PVT1	True	MCM7	False		
PVT1	True	CCM2	False		
PVT1	True	HEMK1	False		
PVT1	True	GLTSCR2	False		
PVT1	True	PPIH	False		
PVT1	True	EARS2	False		
PVT1	True	OGFOD3	False		
PVT1	True	APOBEC3C	True		
PVT1	True	ADCK4	False		
PVT1	True	TXNL4B	False		
PVT1	True	SCO2	False		
PVT1	True	TRMT2A	False		
PVT1	True	TOM1	False		
PVT1	True	AATF	False		
PVT1	True	SFXN5	False		
PVT1	True	PRR3	False		
PVT1	True	APTX	False		
PVT1	True	RPL14	False		
PVT1	True	COX17	False		
PVT1	True	RPF2	False		
PVT1	True	MRPS18A	False		
PVT1	True	TRADD	True		
PVT1	True	GPX1	False		
PVT1	True	ARTN	False		
PVT1	True	NAA38	False		
PVT1	True	TRAPPC2L	False		
PVT1	True	PQBP1	False		
PVT1	True	C1orf159	False		
PVT1	True	ERCC1	False		
PVT1	True	FAM86DP	False		
PVT1	True	POLR3H	False		
PVT1	True	COLGALT1	False		
PVT1	True	DDX28	False		
PVT1	True	IDH3G	False		
PVT1	True	PPP2R1A	False		
PVT1	True	UROS	False		
PVT1	True	ENY2	False		
PVT1	True	HSD3B7	False		
PVT1	True	NCOR2	True		
PVT1	True	THYN1	False		
PVT1	True	CHCHD1	False		
PVT1	True	L3MBTL2	False		
PVT1	True	ARPC3	False		
PVT1	True	RCL1	False		
PVT1	True	CAMK1	False		
PVT1	True	C14orf1	False		
PVT1	True	HSCB	False		
PVT1	True	ZDHHC4	False		
PVT1	True	UBXN11	False		
PVT1	True	YIF1B	False		
PVT1	True	TNFRSF21	True		
PVT1	True	MIEN1	False		
PVT1	True	TIMP4	True		
PVT1	True	FARS2	False		
PVT1	True	PFKL	False		
PVT1	True	RABEP2	False		
PVT1	True	BTN3A2	False		
PVT1	True	SNRPC	False		
PVT1	True	PAFAH1B3	False		
PVT1	True	PTRF	False		
PVT1	True	CD99	False		
PVT1	True	ERCC5	False		
PVT1	True	FBXW4	False		
PVT1	True	SPOCD1	False		
PVT1	True	TEX264	False		
PVT1	True	THOC6	False		
PVT1	True	WBSCR16	False		
PVT1	True	VIMP	False		
PVT1	True	SIRT6	True		
PVT1	True	PDLIM1	False		
PVT1	True	GFER	False		
PVT1	True	UCHL3	False		
PVT1	True	HAGH	False		
PVT1	True	COX19	False		
PVT1	True	TBCB	False		
PVT1	True	SUV39H1	True		
PVT1	True	PBXIP1	False		
PVT1	True	FAM120C	False		
PVT1	True	SAAL1	False		
PVT1	True	LUC7L	False		
PVT1	True	PTCHD3P1	False		
PVT1	True	RGS2	False		
PVT1	True	APCDD1L-AS1	False		
PVT1	True	LGALS3	False		
PVT1	True	SMIM20	False		
PVT1	True	ALG5	False		
PVT1	True	HSPA8	False		
PVT1	True	TATDN2	True		
PVT1	True	NOP16	False		
PVT1	True	MCTS1	False		
PVT1	True	NCBP2-AS2	False		
PVT1	True	ACTG1	False		
PVT1	True	MIF	True		
PVT1	True	IGSF8	False		
PVT1	True	CHCHD2	False		
PVT1	True	PSMB4	False		
PVT1	True	ABHD14B	False		
PVT1	True	SCAF1	False		
PVT1	True	SLC25A28	False		
PVT1	True	XXYLT1	False		
PVT1	True	MXD4	False		
PVT1	True	C12orf4	False		
PVT1	True	RNMTL1	False		
PVT1	True	FLAD1	False		
PVT1	True	SHISA4	False		
PVT1	True	TPM2	False		
PVT1	True	TBC1D10A	False		
PVT1	True	PARL	False		
PVT1	True	OCIAD2	False		
PVT1	True	LLPH	False		
PVT1	True	PIGQ	False		
PVT1	True	EIF4E2	False		
PVT1	True	AES	False		
PVT1	True	APOL2	False		
PVT1	True	MUTYH	False		
PVT1	True	MRPL51	False		
PVT1	True	SCRN2	False		
PVT1	True	MAD2L2	False		
PVT1	True	TM2D2	False		
PVT1	True	H2AFX	False		
PVT1	True	MPI	False		
PVT1	True	ATP5L	False		
PVT1	True	RRP9	False		
PVT1	True	GPANK1	False		
PVT1	True	MFSD12	False		
PVT1	True	C9orf114	False		
PVT1	True	STX5	False		
PVT1	True	TSTA3	False		
PVT1	True	C20orf24	False		
PVT1	True	SPATA33	False		
PVT1	True	C22orf39	False		
PVT1	True	BNIP1	False		
PVT1	True	NFKBIB	True		
PVT1	True	COL16A1	False		
PVT1	True	AIP	False		
PVT1	True	PRELID1	False		
PVT1	True	ZNF775	False		
PVT1	True	TMEM234	False		
PVT1	True	POU2F2	False		
PVT1	True	ZDHHC12	False		
PVT1	True	CDK5	True		
PVT1	True	CCDC9	False		
PVT1	True	RPS6	False		
PVT1	True	BYSL	False		
PVT1	True	CYTH4	False		
PVT1	True	C16orf93	False		
PVT1	True	SLC52A2	False		
PVT1	True	SMIM19	False		
PVT1	True	AVEN	False		
PVT1	True	PPIF	False		
PVT1	True	PHKG2	False		
PVT1	True	MMP19	True		
PVT1	True	FNTA	False		
PVT1	True	GPR68	False		
PVT1	True	GADD45B	False		
PVT1	True	ZNRF1	False		
PVT1	True	URM1	False		
PVT1	True	ATP6V0A1	False		
PVT1	True	RRP12	False		
PVT1	True	RFT1	False		
PVT1	True	CMTM3	False		
PVT1	True	ERP29	True		
PVT1	True	SLC25A39	False		
PVT1	True	RABL6	False		
PVT1	True	RBM8A	False		
PVT1	True	EIF1	False		
PVT1	True	RP5-1024G6.8	False		
PVT1	True	MECR	False		
PVT1	True	MIR210HG	True		
PVT1	True	PDXK	False		
PVT1	True	OSTC	False		
PVT1	True	TIMM17B	False		
PVT1	True	TP53RK	False		
PVT1	True	MAGED1	False		
PVT1	True	TPCN1	False		
PVT1	True	TICRR	False		
PVT1	True	UCP2	True		
PVT1	True	DBNL	False		
PVT1	True	GDI1	False		
PVT1	True	SNHG18	True		
PVT1	True	LOXL1-AS1	True		
PVT1	True	FAM134C	False		
PVT1	True	LMF2	False		
PVT1	True	CISD1	False		
PVT1	True	THAP8	False		
PVT1	True	SLCO4A1	True		
PVT1	True	KLC1	False		
PVT1	True	RBM42	False		
PVT1	True	C17orf70	False		
PVT1	True	TSPYL2	False		
PVT1	True	NUDT16L1	False		
PVT1	True	FIZ1	False		
PVT1	True	MFGE8	False		
PVT1	True	RPL19	False		
PVT1	True	TMED9	False		
PVT1	True	GEMIN6	False		
PVT1	True	GTF3C6	False		
PVT1	True	NPTXR	False		
PVT1	True	STK19	False		
PVT1	True	PAQR7	False		
PVT1	True	MLKL	False		
PVT1	True	TMUB1	False		
PVT1	True	EFNA5	False		
PVT1	True	CSF1R	False		
PVT1	True	LPCAT1	True		
PVT1	True	KIAA0895L	False		
PVT1	True	FAM57A	False		
PVT1	True	EXOSC6	False		
PVT1	True	PVR	False		
PVT1	True	NOC2L	False		
PVT1	True	KDELR2	False		
PVT1	True	MYL6B	False		
PVT1	True	ACTB	False		
PVT1	True	RAB13	False		
PVT1	True	EHD2	True		
PVT1	True	NUTF2	False		
PVT1	True	CCDC24	False		
PVT1	True	DEXI	False		
PVT1	True	EEF1B2	False		
PVT1	True	PSMB9	False		
PVT1	True	SSBP3	False		
PVT1	True	WDR25	False		
PVT1	True	CHI3L1	True		
PVT1	True	PDDC1	False		
PVT1	True	FNTB	False		
PVT1	True	MTX1	False		
PVT1	True	DAD1	False		
PVT1	True	WRAP53	False		
PVT1	True	ACAP3	False		
PVT1	True	ORAI3	False		
PVT1	True	COPRS	False		
PVT1	True	KIAA2013	False		
PVT1	True	MRPS7	False		
PVT1	True	DAPK3	False		
PVT1	True	FUNDC2	False		
PVT1	True	RNF215	False		
PVT1	True	TMEM101	False		
PVT1	True	RBFA	False		
PVT1	True	NUBP2	False		
PVT1	True	CTDNEP1	False		
PVT1	True	DMWD	False		
PVT1	True	VPS37D	False		
PVT1	True	C12orf10	False		
PVT1	True	SRRD	False		
PVT1	True	SOD3	False		
PVT1	True	MRPL37	False		
PVT1	True	RPL11	False		
PVT1	True	VPS72	False		
PVT1	True	MED16	False		
PVT1	True	COA4	False		
PVT1	True	IMP4	False		
PVT1	True	MVB12A	False		
PVT1	True	PPAPDC1B	False		
PVT1	True	NEDD8	False		
PVT1	True	NOL12	False		
PVT1	True	NDUFAF2	False		
PVT1	True	EPHB2	True		
PVT1	True	THADA	False		
PVT1	True	TRIOBP	False		
PVT1	True	CD63	False		
PVT1	True	MRC2	False		
PVT1	True	ILVBL	False		
PVT1	True	UQCRH	False		
PVT1	True	RBL1	False		
PVT1	True	ENDOV	False		
PVT1	True	GLI4	False		
PVT1	True	NDUFA6	False		
PVT1	True	COX8A	False		
PVT1	True	GPS1	False		
PVT1	True	EIF3B	False		
PVT1	True	SMOX	False		
PVT1	True	ARPC5L	False		
PVT1	True	INO80C	False		
PVT1	True	TMEM223	False		
PVT1	True	DNAJC15	False		
PVT1	True	ARRDC2	False		
PVT1	True	GAPDH	True		
PVT1	True	PSMD4	False		
PVT1	True	ABHD12	False		
PVT1	True	ACP2	False		
PVT1	True	RFC2	False		
PVT1	True	PNKD	False		
PVT1	True	TLE3	False		
PVT1	True	TUBA1A	True		
PVT1	True	ZFAND2B	False		
PVT1	True	PNKP	False		
PVT1	True	MALSU1	False		
PVT1	True	LGALS3BP	False		
PVT1	True	ASF1B	False		
PVT1	True	PSMC5	False		
PVT1	True	FAM195B	False		
PVT1	True	ASTN2	False		
PVT1	True	C21orf59	False		
PVT1	True	ATP5H	False		
PVT1	True	TMA7	False		
PVT1	True	NOSIP	False		
PVT1	True	ADCK2	False		
PVT1	True	POLRMT	False		
PVT1	True	NPRL2	False		
PVT1	True	C12orf44	False		
PVT1	True	CYB5D2	False		
PVT1	True	EIF3F	False		
PVT1	True	BRF2	False		
PVT1	True	PRPF31	True		
PVT1	True	REXO4	False		
PVT1	True	EIF5A	True		
PVT1	True	ACOT8	False		
PVT1	True	CBX8	False		
PVT1	True	NDUFV1	False		
PVT1	True	C10orf128	False		
PVT1	True	FIBCD1	False		
PVT1	True	C16orf91	False		
PVT1	True	ELOF1	False		
PVT1	True	TRPT1	False		
PVT1	True	PDCD5	False		
PVT1	True	TACO1	False		
PVT1	True	CKS1B	True		
PVT1	True	HLA-G	True		
PVT1	True	DDA1	True		
PVT1	True	GOLGA2P7	False		
PVT1	True	NME4	False		
PVT1	True	FTH1	False		
PVT1	True	FSTL3	False		
PVT1	True	PLD3	False		
PVT1	True	ASPSCR1	False		
PVT1	True	ENG	False		
PVT1	True	MIR24-2	False		
PVT1	True	MAP3K14	False		
PVT1	True	BID	False		
PVT1	True	DGUOK	False		
PVT1	True	CD74	False		
PVT1	True	TELO2	False		
PVT1	True	SUPT3H	False		
PVT1	True	RGS10	False		
PVT1	True	CBX6	False		
PVT1	True	CARHSP1	False		
PVT1	True	NOL9	False		
PVT1	True	AURKB	True		
PVT1	True	SNRPF	False		
PVT1	True	CCDC23	False		
PVT1	True	PRELID2	False		
PVT1	True	UBE2D4	False		
PVT1	True	PIK3R3	True		
PVT1	True	TIMM23	False		
PVT1	True	TMEM179B	False		
PVT1	True	METTL16	False		
PVT1	True	STYXL1	False		
PVT1	True	NCAPH2	False		
PVT1	True	SRD5A3	False		
PVT1	True	ZSWIM7	False		
PVT1	True	MPST	False		
PVT1	True	C6orf1	False		
PVT1	True	MPV17L2	False		
PVT1	True	ERI3	False		
PVT1	True	RPL31	False		
PVT1	True	BET1L	False		
PVT1	True	KCTD17	False		
PVT1	True	TRMT1	False		
PVT1	True	FAM104B	False		
PVT1	True	ADA	False		
PVT1	True	NF2	True		
PVT1	True	CDK10	False		
PVT1	True	NDUFV3	False		
PVT1	True	SMG9	False		
PVT1	True	DGAT1	False		
PVT1	True	U47924.30	False		
PVT1	True	COX7A2	False		
PVT1	True	TFEB	False		
PVT1	True	DRG1	False		
PVT1	True	CRYBB2P1	False		
PVT1	True	TMEM9	True		
PVT1	True	SERPINB6	False		
PVT1	True	SLC25A1	False		
PVT1	True	LEPRE1	False		
PVT1	True	FIBP	False		
PVT1	True	ARFGAP2	False		
PVT1	True	HSPE1	False		
PVT1	True	FKBP1A	True		
PVT1	True	TMEM222	False		
PVT1	True	ST3GAL3	False		
PVT1	True	TRAF2	False		
PVT1	True	AZI1	False		
PVT1	True	RPL6	False		
PVT1	True	COL7A1	False		
PVT1	True	PHB	False		
PVT1	True	SLC35B1	False		
PVT1	True	SEZ6L2	False		
PVT1	True	SQRDL	False		
PVT1	True	CDK5RAP3	False		
PVT1	True	MKL1	False		
PVT1	True	PSMG3-AS1	True		
PVT1	True	SAP30BP	False		
PVT1	True	ASB13	False		
PVT1	True	TMEM8B	False		
PVT1	True	TMEM150A	False		
PVT1	True	BATF3	True		
PVT1	True	RTN4RL2	False		
PVT1	True	NANS	False		
PVT1	True	MRPL11	False		
PVT1	True	TMEM161B-AS1	False		
PVT1	True	NDUFAF3	False		
PVT1	True	PHLDB1	False		
PVT1	True	TMEM86B	False		
PVT1	True	ACADVL	False		
PVT1	True	DUS2	False		
PVT1	True	PSMC3IP	False		
PVT1	True	CDC6	True		
PVT1	True	CCDC106	False		
PVT1	True	FDXR	False		
PVT1	True	UPP1	False		
PVT1	True	MLPH	False		
PVT1	True	HTRA1	False		
PVT1	True	RPS3	False		
PVT1	True	RBM4	False		
PVT1	True	C20orf27	False		
PVT1	True	RPL4	True		
PVT1	True	DCPS	False		
PVT1	True	CHCHD6	False		
PVT1	True	VPS4A	False		
PVT1	True	EXD3	False		
PVT1	True	RRP8	False		
PVT1	True	CDC42EP2	False		
PVT1	True	TRABD	False		
PVT1	True	HLA-C	False		
PVT1	True	MVD	False		
PVT1	True	SPSB3	False		
PVT1	True	MFAP4	False		
PVT1	True	TAGLN2	False		
PVT1	True	TGFB1	True	expression association	train
PVT1	True	MED27	False		
PVT1	True	HRASLS	False		
PVT1	True	RPS25	False		
PVT1	True	BAALC	False		
PVT1	True	POLR2G	False		
PVT1	True	CUTA	False		
PVT1	True	ATRAID	False		
PVT1	True	NES	True		
PVT1	True	PTPRS	False		
PVT1	True	CENPT	False		
PVT1	True	LENG1	False		
PVT1	True	TOE1	False		
PVT1	True	QPCTL	False		
PVT1	True	SCARB1	False		
PVT1	True	CAPNS1	True		
PVT1	True	SWI5	False		
PVT1	True	ARL16	False		
PVT1	True	PSMA2	False		
PVT1	True	SELK	False		
PVT1	True	FSD1	False		
PVT1	True	PSME2	False		
PVT1	True	HDDC2	False		
PVT1	True	DDX11	True		
PVT1	True	TECR	False		
PVT1	True	UBALD2	False		
PVT1	True	HIGD2A	False		
PVT1	True	EXOSC5	False		
PVT1	True	DECR2	False		
PVT1	True	EIF3G	False		
PVT1	True	WDR4	False		
PVT1	True	COX7B	False		
PVT1	True	STAC2	False		
PVT1	True	SURF6	False		
PVT1	True	SURF1	False		
PVT1	True	ITPA	False		
PVT1	True	CHCHD5	False		
PVT1	True	TRIML2	False		
PVT1	True	HBEGF	False		
PVT1	True	TMEM147	False		
PVT1	True	GPAA1	False		
PVT1	True	SDHAF1	False		
PVT1	True	ARMC6	False		
PVT1	True	RP3-460G2.2	False		
PVT1	True	ALDH16A1	False		
PVT1	True	ISY1	False		
PVT1	True	FRG1	False		
PVT1	True	PTDSS2	False		
PVT1	True	CENPB	False		
PVT1	True	CHTF18	False		
PVT1	True	THEM6	False		
PVT1	True	UBALD1	False		
PVT1	True	METTL2A	False		
PVT1	True	WDR54	False		
PVT1	True	RAD51D	False		
PVT1	True	RMI2	False		
PVT1	True	PMS2CL	False		
PVT1	True	COMMD3	False		
PVT1	True	CADM1	True		
PVT1	True	SLC35C2	False		
PVT1	True	RPL23	False		
PVT1	True	TRAIP	False		
PVT1	True	FKBP4	False		
PVT1	True	POLE4	False		
PVT1	True	MPG	False		
PVT1	True	RNF181	False		
PVT1	True	IFI27L1	False		
PVT1	True	SELO	False		
PVT1	True	CNN1	True		
PVT1	True	KCNN4	False		
PVT1	True	AC093673.5	False		
PVT1	True	ZNF576	False		
PVT1	True	PPT2	False		
PVT1	True	CHPF	False		
PVT1	True	RPS2	False		
PVT1	True	DUS1L	False		
PVT1	True	RRP1	False		
PVT1	True	RP11-622K12.1	False		
PVT1	True	PSMB1	False		
PVT1	True	WFS1	False		
PVT1	True	CBR3	False		
PVT1	True	MSTO1	False		
PVT1	True	AC012146.7	False		
PVT1	True	ZMYND19	False		
PVT1	True	CPVL	False		
PVT1	True	TEAD4	True		
PVT1	True	CTD-2336O2.1	False		
PVT1	True	FANK1	False		
PVT1	True	CDA	False		
PVT1	True	SNRPE	False		
PVT1	True	TBC1D22A	False		
PVT1	True	COQ4	False		
PVT1	True	TAPBP	False		
PVT1	True	RHBDD3	False		
PVT1	True	SLC25A45	False		
PVT1	True	MAPK11	False		
PVT1	True	APOA1BP	False		
PVT1	True	PIR	False		
PVT1	True	NOP56	False		
PVT1	True	SLC29A3	False		
PVT1	True	USMG5	False		
PVT1	True	NOC4L	False		
PVT1	True	ENO3	False		
PVT1	True	ARSA	False		
PVT1	True	NDUFS3	False		
PVT1	True	SNRNP35	False		
PVT1	True	RPS14	False		
PVT1	True	FAU	False		
PVT1	True	RBM10	False		
PVT1	True	TMEM183A	False		
PVT1	True	HLA-F	False		
PVT1	True	RP11-38M8.1	False		
PVT1	True	SPPL2B	False		
PVT1	True	MEIS3	False		
PVT1	True	AFMID	False		
PVT1	True	STRA13	False		
PVT1	True	UBE2M	False		
PVT1	True	PARVB	False		
PVT1	True	DNAJC30	False		
PVT1	True	COX14	False		
PVT1	True	GPX4	True		
PVT1	True	PSENEN	False		
PVT1	True	TK1	True		
PVT1	True	ALDH1B1	False		
PVT1	True	POLR3K	False		
PVT1	True	FASTK	False		
PVT1	True	LRRC45	False		
PVT1	True	BCAS4	False		
PVT1	True	BLMH	False		
PVT1	True	PBDC1	False		
PVT1	True	MRPL2	False		
PVT1	True	NDUFAB1	False		
PVT1	True	GTF3A	False		
PVT1	True	NPM3	False		
PVT1	True	TMEM175	False		
PVT1	True	SNRNP70	False		
PVT1	True	DERL2	False		
PVT1	True	CNIH2	False		
PVT1	True	SRA1	True		
PVT1	True	WDR13	False		
PVT1	True	IMP3	True		
PVT1	True	TALDO1	False		
PVT1	True	HSPBP1	False		
PVT1	True	FAM58A	False		
PVT1	True	FAM207A	False		
PVT1	True	RP11-95D17.1	False		
PVT1	True	TPI1	False		
PVT1	True	ZNF787	False		
PVT1	True	TP53I13	False		
PVT1	True	OXLD1	False		
PVT1	True	FAM50A	False		
PVT1	True	EPB41L4A-AS1	True		
PVT1	True	OBSL1	False		
PVT1	True	ARHGAP33	False		
PVT1	True	TRIM28	False		
PVT1	True	GPC1	False		
PVT1	True	CACNB1	False		
PVT1	True	CCDC94	False		
PVT1	True	MFSD10	False		
PVT1	True	RAB4B	False		
PVT1	True	DNAAF3	False		
PVT1	True	CCHCR1	False		
PVT1	True	RNF175	False		
PVT1	True	TSPAN10	False		
PVT1	True	NDUFB10	False		
PVT1	True	GAS5	True		
PVT1	True	HLA-A	False		
PVT1	True	ZNF692	False		
PVT1	True	TMEM11	False		
PVT1	True	POLD2	False		
PVT1	True	MRPS33	False		
PVT1	True	ADAMTS12	False		
PVT1	True	IER2	False		
PVT1	True	BOLA1	False		
PVT1	True	C19orf53	False		
PVT1	True	TBXAS1	False		
PVT1	True	RPP25L	False		
PVT1	True	PARK7	False		
PVT1	True	RP11-802E16.3	False		
PVT1	True	SPC24	False		
PVT1	True	NECAB3	False		
PVT1	True	RAD54L	False		
PVT1	True	SUZ12P	False		
PVT1	True	NUDT22	False		
PVT1	True	MRPS2	False		
PVT1	True	LOXL1	False		
PVT1	True	BSG	False		
PVT1	True	SLC1A5	True		
PVT1	True	COX16	False		
PVT1	True	SS18L2	False		
PVT1	True	TRMT61A	False		
PVT1	True	POMT1	False		
PVT1	True	SSBP4	False		
PVT1	True	TIMM9	False		
PVT1	True	TMSB4X	False		
PVT1	True	COX5A	False		
PVT1	True	ECHS1	False		
PVT1	True	C11orf24	False		
PVT1	True	HOXD9	False		
PVT1	True	TMED1	False		
PVT1	True	IFT43	False		
PVT1	True	C9orf9	False		
PVT1	True	NEIL2	False		
PVT1	True	SERTAD1	False		
PVT1	True	EEF1D	False		
PVT1	True	DHODH	False		
PVT1	True	SSNA1	False		
PVT1	True	JMJD4	False		
PVT1	True	S100A11	True		
PVT1	True	TMEM39B	False		
PVT1	True	CFDP1	False		
PVT1	True	PLOD1	False		
PVT1	True	RPS20	False		
PVT1	True	HLA-DRB1	True		
PVT1	True	HIRIP3	False		
PVT1	True	ZNRD1	False		
PVT1	True	SSU72	False		
PVT1	True	RP11-178G16.4	False		
PVT1	True	EIF5B	False		
PVT1	True	GEMIN7	False		
PVT1	True	CBWD6	False		
PVT1	True	HES1	True		
PVT1	True	P2RX4	False		
PVT1	True	PA2G4	True		
PVT1	True	MIR4458HG	False		
PVT1	True	ELP5	False		
PVT1	True	RNF187	False		
PVT1	True	HINT2	False		
PVT1	True	COX6A1	False		
PVT1	True	BRMS1	True		
PVT1	True	RNASE1	False		
PVT1	True	MRPS26	False		
PVT1	True	S100A16	False		
PVT1	True	LSM4	False		
PVT1	True	PTGES2	False		
PVT1	True	TOPORS-AS1	False		
PVT1	True	ZFYVE19	False		
PVT1	True	C8orf58	False		
PVT1	True	PES1	False		
PVT1	True	NAGPA	False		
PVT1	True	ZNF524	False		
PVT1	True	CCDC22	False		
PVT1	True	PTRH2	False		
PVT1	True	FKBP8	False		
PVT1	True	TMEM132A	False		
PVT1	True	FKBP10	False		
PVT1	True	NUDC	False		
PVT1	True	NLRX1	True		
PVT1	True	RP11-527H14.3	False		
PVT1	True	MAMDC4	False		
PVT1	True	FTH1P3	True		
PVT1	True	COX6C	False		
PVT1	True	GMPPA	False		
PVT1	True	FEN1	False		
PVT1	True	CIB1	False		
PVT1	True	NDUFS7	False		
PVT1	True	FBXW9	False		
PVT1	True	RCAN1	False		
PVT1	True	CCDC88B	False		
PVT1	True	MRPS11	False		
PVT1	True	SEC14L2	False		
PVT1	True	HN1	False		
PVT1	True	AC104654.2	False		
PVT1	True	REEP6	False		
PVT1	True	WNT5B	True		
PVT1	True	RBX1	False		
PVT1	True	C21orf2	False		
PVT1	True	GSTO1	False		
PVT1	True	BDKRB2	False		
PVT1	True	MCAT	False		
PVT1	True	C1R	False		
PVT1	True	TRAPPC1	False		
PVT1	True	OST4	False		
PVT1	True	RP11-680A11.5	False		
PVT1	True	CABP1	False		
PVT1	True	CTD-2319I12.1	False		
PVT1	True	CTC-444N24.11	False		
PVT1	True	DISP2	False		
PVT1	True	DYNLRB1	False		
PVT1	True	MT1E	False		
PVT1	True	RNF112	False		
PVT1	True	RP11-82L18.2	False		
PVT1	True	CLPP	False		
PVT1	True	RPS27A	False		
PVT1	True	DNAJC1	False		
PVT1	True	IFITM10	False		
PVT1	True	GPR89A	False		
PVT1	True	YIPF3	False		
PVT1	True	DDRGK1	False		
PVT1	True	LINC00467	True		
PVT1	True	JTB	False		
PVT1	True	XXbac-B33L19.4	False		
PVT1	True	ACADS	False		
PVT1	True	EEPD1	False		
PVT1	True	G6PC3	False		
PVT1	True	GSTZ1	False		
PVT1	True	RPS13	False		
PVT1	True	TST	False		
PVT1	True	MRPL24	False		
PVT1	True	TSPAN7	False		
PVT1	True	FTH1P11	False		
PVT1	True	BCAP31	False		
PVT1	True	MRPL40	False		
PVT1	True	SAMD10	False		
PVT1	True	LMAN2	False		
PVT1	True	TIMM10	False		
PVT1	True	CLEC11A	False		
PVT1	True	PPP2R3B	False		
PVT1	True	DHRS7B	False		
PVT1	True	GTF2H5	False		
PVT1	True	APOPT1	False		
PVT1	True	C8orf76	False		
PVT1	True	MAPK12	False		
PVT1	True	PFDN5	False		
PVT1	True	SLC39A3	False		
PVT1	True	MRPS34	False		
PVT1	True	TSEN54	False		
PVT1	True	CXCL14	False		
PVT1	True	KANSL1-AS1	False		
PVT1	True	IDUA	False		
PVT1	True	ZNF581	False		
PVT1	True	RANBP1	False		
PVT1	True	MACROD1	False		
PVT1	True	LL22NC03-N14H11.1	False		
PVT1	True	GDPD5	False		
PVT1	True	MRPS21	False		
PVT1	True	MRPL28	True	epigenetic regulation	train
PVT1	True	SEC61B	False		
PVT1	True	C7orf50	False		
PVT1	True	CLU	True		
PVT1	True	CAMK1D	True		
PVT1	True	KLHDC4	False		
PVT1	True	LEPREL2	False		
PVT1	True	COX5B	False		
PVT1	True	ARFGAP1	False		
PVT1	True	ZMAT5	False		
PVT1	True	ZNF579	False		
PVT1	True	UBE2F	False		
PVT1	True	NHP2	False		
PVT1	True	SLIRP	False		
PVT1	True	MFSD3	False		
PVT1	True	PRMT7	False		
PVT1	True	AKR7A2	False		
PVT1	True	PTPRU	False		
PVT1	True	GMDS	False		
PVT1	True	ZNF414	False		
PVT1	True	BUD31	False		
PVT1	True	MYBL2	True		
PVT1	True	PPAPDC1A	False		
PVT1	True	APOH	False		
PVT1	True	FAM3A	False		
PVT1	True	ADAM19	True		
PVT1	True	EMC6	False		
PVT1	True	P4HB	False		
PVT1	True	COMMD1	False		
PVT1	True	KIF9	False		
PVT1	True	SRPX2	False		
PVT1	True	USE1	False		
PVT1	True	VPS28	False		
PVT1	True	NUDT2	False		
PVT1	True	COX7C	False		
PVT1	True	CDCA5	False		
PVT1	True	MICALL2	False		
PVT1	True	ARL2	True	ceRNA or sponge	valid
PVT1	True	RPL35A	False		
PVT1	True	SF3B5	False		
PVT1	True	PSMD13	False		
PVT1	True	EVL	False		
PVT1	True	CCDC137	False		
PVT1	True	CHID1	False		
PVT1	True	PDIA3	False		
PVT1	True	PIN4	False		
PVT1	True	PSMB3	False		
PVT1	True	RPL12	False		
PVT1	True	RPS5	False		
PVT1	True	SFXN4	False		
PVT1	True	CCDC101	False		
PVT1	True	STX8	False		
PVT1	True	NUDT1	True		
PVT1	True	FZD3	True		
PVT1	True	TCN2	False		
PVT1	True	DMBX1	False		
PVT1	True	ZNF688	False		
PVT1	True	C1QTNF6	False		
PVT1	True	ANKRD39	False		
PVT1	True	HIST2H2BE	False		
PVT1	True	TIPIN	False		
PVT1	True	ALKBH7	False		
PVT1	True	MRPS12	False		
PVT1	True	NUDT18	False		
PVT1	True	DNAJC4	False		
PVT1	True	NDUFB9	False		
PVT1	True	DGCR6	False		
PVT1	True	ALYREF	False		
PVT1	True	LINC00478	False		
PVT1	True	DOK4	False		
PVT1	True	ATP6V0B	False		
PVT1	True	PPM1N	False		
PVT1	True	QTRT1	False		
PVT1	True	MRPL4	False		
PVT1	True	TMEM205	False		
PVT1	True	SNHG8	True		
PVT1	True	AP000350.4	False		
PVT1	True	POLR3D	False		
PVT1	True	CNPY3	False		
PVT1	True	SNRPD3	False		
PVT1	True	HAUS8	False		
PVT1	True	CERCAM	False		
PVT1	True	COTL1	False		
PVT1	True	WDR18	True		
