h	h_name	h_in_db	t	t_name	t_in_db	relation	split
ENSG00000273264		False	ENSG00000142871	CCN1	False		
ENSG00000272205	POU2F1-DT	False	ENSG00000143157	POGK	False		
ENSG00000224358	TMCO1-AS1	False	ENSG00000143183	TMCO1	False		
CUFF.10791		False	ENSG00000143294	PRCC	False		
ENST00000441272		False	ENSG00000143294	PRCC	False		
ENSG00000229953	BCAN-AS2	False	ENSG00000143294	PRCC	False		
ENST00000441272		False	ENSG00000143314	MRPL24	False		
ENSG00000229953	BCAN-AS2	False	ENSG00000143320	CRABP2	False		
ENSG00000231073		False	ENSG00000143363	PRUNE1	False		
ENSG00000203288	TDRKH-AS1	False	ENSG00000143365	RORC	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000143367	TUFT1	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000143390	RFX5	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000143393	PI4KB	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000143398	PIP5K1A	False		
ENSG00000231073		False	ENSG00000143409	MINDY1	False		
ENSG00000231073		False	ENSG00000143412	ANXA9	False		
ENSG00000203804	ADAMTSL4-AS1	False	ENSG00000143420	ENSA	False		
ENSG00000203288	TDRKH-AS1	False	ENSG00000143436	MRPL9	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000143436	MRPL9	False		
ENSG00000231073		False	ENSG00000143443	C1orf56	False		
ENSG00000203288	TDRKH-AS1	False	ENSG00000143450	OAZ3	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000143450	OAZ3	False		
ENSG00000271380		False	ENSG00000143537	ADAM15	False		
ENSG00000285867		False	ENSG00000143553	SNAPIN	False		
ENSG00000272030		False	ENSG00000143553	SNAPIN	False		
ENSG00000271853		False	ENSG00000143553	SNAPIN	False		
ENSG00000282386		False	ENSG00000143554	SLC27A3	False		
ENSG00000285867		False	ENSG00000143554	SLC27A3	False		
ENSG00000273026		False	ENSG00000143554	SLC27A3	False		
ENSG00000271853		False	ENSG00000143554	SLC27A3	False		
ENSG00000272030		False	ENSG00000143554	SLC27A3	False		
ENSG00000271853		False	ENSG00000143570	SLC39A1	False		
ENSG00000285867		False	ENSG00000143570	SLC39A1	False		
ENSG00000272030		False	ENSG00000143570	SLC39A1	False		
ENSG00000285867		False	ENSG00000143578	CREB3L4	False		
ENSG00000271853		False	ENSG00000143578	CREB3L4	False		
ENSG00000272030		False	ENSG00000143578	CREB3L4	False		
ENSG00000271380		False	ENSG00000143590	EFNA3	False		
ENSG00000272654	JTB-DT	False	ENSG00000143621	ILF2	True		
ENSG00000271853		False	ENSG00000143624	INTS3	False		
ENSG00000282386		False	ENSG00000143624	INTS3	False		
ENSG00000272030		False	ENSG00000143624	INTS3	False		
ENSG00000225855	RUSC1-AS1	True	ENSG00000143630	HCN3	False		
ENSG00000272562	H3-3A-DT	False	ENSG00000143751	SDE2	False		
ENST00000496552		False	ENSG00000143774	GUK1	False		
ENSG00000261065		False	ENSG00000143842	SOX13	True		
ENSG00000243819	RN7SL832P	False	ENSG00000143882	ATP6V1C2	False		
ENST00000428647		False	ENSG00000143995	MEIS1	False		
ENSG00000273245		False	ENSG00000144034	TPRKB	False		
ENSG00000272735		False	ENSG00000144043	TEX261	False		
ENSG00000241772		False	ENSG00000144228	SPOPL	False		
TCONS_00004440		False	ENSG00000144233	AMMECR1L	False		
ENST00000607970		False	ENSG00000144468	RHBDD1	False		
ENSG00000285938		False	ENSG00000145012	LPP	False		
ENSG00000273375		False	ENSG00000145016	RUBCN	False		
ENSG00000235897	TM4SF19-AS1	False	ENSG00000145107	TM4SF19	False		
ENSG00000272677	HNRNPD-DT	False	ENSG00000145293	ENOPH1	False		
ENSG00000269893	SNHG8	True	ENSG00000145388	METTL14	True		
ENSG00000271980		False	ENSG00000145495	MARCHF6	False		
STRG.49017		False	ENSG00000145675	PIK3R1	True		
ENSG00000249483		False	ENSG00000145687	SSBP2	False		
ENSG00000250240		False	ENSG00000145757	SPATA9	False		
CUFF.156858.2,CUFF.156858		False	ENSG00000145911	N4BP3	False		
TCONS_00010176		False	ENSG00000145919	BOD1	False		
TCONS_00009813		False	ENSG00000145919	BOD1	False		
ENSG00000261071		False	ENSG00000145990	GFOD1	False		
ENSG00000280161		False	ENSG00000146063	TRIM41	False		
ENSG00000272273	IER3-AS1	False	ENSG00000146112	PPP1R18	False		
ENST00000429053		False	ENSG00000146147	MLIP	False		
CUFF.162549.1,CUFF.162549		False	ENSG00000146247	PHIP	False		
ENSG00000270362	HMGN3-AS1	False	ENSG00000146247	PHIP	False		
ENSG00000285427	SOD2-OT1	True	ENSG00000146457	WTAP	True		
ENSG00000242798		False	ENSG00000146826	TRAPPC14	False		
ENSG00000274272		False	ENSG00000146830	GIGYF1	False		
ENSG00000242798		False	ENSG00000146834	MEPCE	False		
ENSG00000273391		False	ENSG00000146858	ZC3HAV1L	False		
ENSG00000196741	LINC01560	False	ENSG00000147124	ZNF41	False		
ENST00000517961		False	ENSG00000147576	ADHFE1	False		
ENSG00000248050	SYBU-AS1	False	ENSG00000147654	EBAG9	False		
ENST00000523030		False	ENSG00000147684	NDUFB9	False		
ENST00000499418		False	ENSG00000147684	NDUFB9	False		
ENST00000533004		False	ENSG00000147813	NAPRT	False		
ENST00000421632		False	ENSG00000147883	CDKN2B	True		
ENST00000422420		False	ENSG00000147883	CDKN2B	True		
ENST00000563434		False	ENSG00000148154	UGCG	False		
TCONS_00016498		False	ENSG00000148297	MED22	False		
ENSG00000261334		False	ENSG00000148335	NTMT1	False		
ENSG00000268615		False	ENSG00000148335	NTMT1	False		
ENST00000316786		False	ENSG00000148335	NTMT1	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000148362	PAXX	False		
ENST00000429224		False	ENSG00000148396	SEC16A	False		
ENST00000450304		False	ENSG00000148396	SEC16A	False		
ENST00000416970		False	ENSG00000148396	SEC16A	False		
ENST00000436596		False	ENSG00000148396	SEC16A	False		
ENSG00000283411		False	ENSG00000148399	DPH7	False		
ENST00000416970		False	ENSG00000148400	NOTCH1	True		
ENST00000436596		False	ENSG00000148400	NOTCH1	True		
ENSG00000261671		False	ENSG00000148444	COMMD3	False		
ENSG00000279631		False	ENSG00000148444	COMMD3	False		
ENST00000428940		False	ENSG00000148672	GLUD1	True		
ENSG00000272734	ADIRF-AS1	False	ENSG00000148672	GLUD1	True		
ENSG00000273485		False	ENSG00000148843	PDCD11	False		
ENSG00000246273	SBF2-AS1	True	ENSG00000148926	ADM	False		
TCONS_00019559		False	ENSG00000149043	SYT8	False		
ENSG00000235027	PRADX	False	ENSG00000149043	SYT8	False		
ENSG00000283078		False	ENSG00000149657	LSM14B	False		
ENSG00000254614	CAPN1-AS1	False	ENSG00000149792	MRPL49	False		
ENSG00000254614	CAPN1-AS1	False	ENSG00000149809	TM7SF2	False		
ENSG00000260219	CD2BP2-DT	False	ENSG00000149925	ALDOA	False		
ENSG00000259952		False	ENSG00000149926	TLCD3B	False		
ENSG00000280607		False	ENSG00000149926	TLCD3B	False		
ENSG00000275857		False	ENSG00000149926	TLCD3B	False		
ENSG00000275857		False	ENSG00000149927	DOC2A	False		
ENSG00000259952		False	ENSG00000149927	DOC2A	False		
ENSG00000280607		False	ENSG00000149927	DOC2A	False		
ENSG00000247735	KCTD13-DT	False	ENSG00000149929	HIRIP3	False		
ENSG00000247735	KCTD13-DT	False	ENSG00000149930	TAOK2	False		
ENSG00000280211		False	ENSG00000150281	CTF1	False		
ENSG00000260083	MIR762HG	False	ENSG00000150281	CTF1	False		
ENSG00000261840		False	ENSG00000150281	CTF1	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000150281	CTF1	False		
ENSG00000278291		False	ENSG00000150456	EEF1AKMT1	False		
ENSG00000259802	MARCHF6-DT	False	ENSG00000150753	CCT5	False		
ENSG00000243819	RN7SL832P	False	ENSG00000150873	C2orf50	False		
ENST00000412804		False	ENSG00000150995	ITPR1	True		
ENSG00000276957		False	ENSG00000151287	TEX30	False		
ENSG00000272523	LINC01023	False	ENSG00000151422	FER	False		
CUFF.140738		False	ENSG00000151458	ANKRD50	False		
ENST00000418270		False	ENSG00000151657	KIN	False		
ENST00000355358		False	ENSG00000151657	KIN	False		
ENST00000458727		False	ENSG00000151657	KIN	False		
ENSG00000271646	IRF2-DT	False	ENSG00000151725	CENPU	False		
ENSG00000249483		False	ENSG00000152348	ATG10	False		
ENSG00000267871	ZNF460-AS1	False	ENSG00000152433	ZNF547	False		
ENSG00000272853	SUV39H2-DT	False	ENSG00000152464	RPP38	False		
ENSG00000268049		False	ENSG00000152475	ZNF837	False		
ENSG00000277767		False	ENSG00000153487	ING1	False		
ENSG00000260495		False	ENSG00000153815	CMIP	False		
ENSG00000274213		False	ENSG00000153933	DGKE	False		
ENSG00000224738		False	ENSG00000153982	GDPD1	False		
STRG.24527		False	ENSG00000154102	C16orf74	False		
ENSG00000279306		False	ENSG00000154370	TRIM11	True		
ENSG00000272831		False	ENSG00000154710	RABGEF1	False		
ENSG00000234432	LINC02983	False	ENSG00000155034	FBXL18	False		
ENSG00000273084	LINC03073	False	ENSG00000155034	FBXL18	False		
ENSG00000272953		False	ENSG00000155034	FBXL18	False		
ENSG00000254024		False	ENSG00000155090	KLF10	True		
ENST00000517910		False	ENSG00000155090	KLF10	True		
ENST00000500118		False	ENSG00000155189	AGPAT5	False		
TCONS_00005314		False	ENSG00000155744	HYCC2	False		
ENSG00000272842		False	ENSG00000155875	SAXO1	False		
ENSG00000273226		False	ENSG00000155875	SAXO1	False		
ENSG00000261437	LINC02894	False	ENSG00000156162	DPY19L4	False		
CUFF.156962		False	ENSG00000156427	FGF18	False		
ENST00000415890		False	ENSG00000156639	ZFAND3	False		
ENSG00000272384		False	ENSG00000156787	TBC1D31	False		
ENSG00000272043		False	ENSG00000156787	TBC1D31	False		
ENSG00000261840		False	ENSG00000156858	PRR14	False		
ENSG00000260899		False	ENSG00000156860	FBRS	False		
ENSG00000278922		False	ENSG00000156860	FBRS	False		
ENSG00000239791		False	ENSG00000156860	FBRS	False		
ENSG00000280211		False	ENSG00000156860	FBRS	False		
ENSG00000261840		False	ENSG00000156860	FBRS	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000156860	FBRS	False		
ENSG00000280211		False	ENSG00000156873	PHKG2	False		
ENSG00000260852	FBXL19-AS1	True	ENSG00000156873	PHKG2	False		
ENSG00000260083	MIR762HG	False	ENSG00000156873	PHKG2	False		
ENSG00000261840		False	ENSG00000156873	PHKG2	False		
ENSG00000228084		False	ENSG00000156875	MFSD14A	False		
ENSG00000272081	FCHO2-DT	False	ENSG00000157107	FCHO2	False		
ENSG00000254109	RBPMS-AS1	False	ENSG00000157110	RBPMS	False		
ENSG00000259818	CZIB-DT	False	ENSG00000157184	CPT2	False		
TCONS_00013649		False	ENSG00000157212	PAXIP1	False		
ENSG00000273117	INSIG1-DT	False	ENSG00000157212	PAXIP1	False		
CUFF.52002		False	ENSG00000157379	DHRS1	False		
ENSG00000260593		False	ENSG00000157429	ZNF19	False		
ENSG00000272948		False	ENSG00000157538	VPS26C	False		
ENSG00000273210		False	ENSG00000157538	VPS26C	False		
ENSG00000272948		False	ENSG00000157540	DYRK1A	True		
ENSG00000285338		False	ENSG00000158042	MRPL17	False		
ENSG00000254641		False	ENSG00000158042	MRPL17	False		
ENSG00000204685	STARD7-AS1	False	ENSG00000158050	DUSP2	False		
ENSG00000261758	STAG1-DT	False	ENSG00000158092	NCK1	True		
ENSG00000272849		False	ENSG00000158104	HPD	False		
ENSG00000272172		False	ENSG00000158106	RHPN1	False		
ENST00000429781		False	ENSG00000158169	FANCC	False		
ENST00000429480		False	ENSG00000158286	RNF207	False		
ENSG00000223947		False	ENSG00000158435	CNOT11	False		
ENSG00000272768		False	ENSG00000158604	TMED4	False		
ENST00000443162		False	ENSG00000158604	TMED4	False		
ENST00000450016		False	ENSG00000158604	TMED4	False		
ENSG00000279584		False	ENSG00000158987	RAPGEF6	False		
ENST00000427804		False	ENSG00000159023	EPB41	False		
ENST00000582787		False	ENSG00000159111	MRPL10	False		
TCONS_00001771		False	ENSG00000159166	LAD1	False		
CUFF.13275		False	ENSG00000159176	CSRP1	False		
ENST00000625189		False	ENSG00000159256	MORC3	False		
ENST00000624086		False	ENSG00000159256	MORC3	False		
ENSG00000271969		False	ENSG00000159335	PTMS	False		
ENST00000537269		False	ENSG00000159335	PTMS	False		
ENST00000456105		False	ENSG00000159348	CYB5R1	False		
ENSG00000260021		False	ENSG00000159348	CYB5R1	False		
ENSG00000272711	HK2-DT	False	ENSG00000159399	HK2	True		
ENST00000424948		False	ENSG00000159479	MED8	False		
ENSG00000230896		False	ENSG00000159592	GPBP1L1	False		
ENSG00000230896		False	ENSG00000159596	TMEM69	False		
ENST00000584608		False	ENSG00000159640	ACE	False		
ENSG00000263126		False	ENSG00000159792	PSKH1	False		
ENSG00000272106		False	ENSG00000160075	SSU72	False		
ENSG00000272512		False	ENSG00000160087	UBE2J2	False		
CUFF.114847.2,STRG.38446		False	ENSG00000160199	PKNOX1	False		
ENSG00000280195		False	ENSG00000160211	G6PD	True		
ENSG00000285018		False	ENSG00000160211	G6PD	True		
ENST00000417820		False	ENSG00000160255	ITGB2	False		
ENST00000417820		False	ENSG00000160256	SLX9	False		
ENSG00000239415		False	ENSG00000160299	PCNT	False		
CUFF.115446		False	ENSG00000160299	PCNT	False		
CUFF.115446		False	ENSG00000160310	PRMT2	False		
ENST00000603624		False	ENSG00000160345	PIERCE1	False		
ENSG00000279539		False	ENSG00000160570	DEDD2	False		
ENSG00000282386		False	ENSG00000160679	CHTOP	False		
ENSG00000273026		False	ENSG00000160679	CHTOP	False		
ENSG00000278376		False	ENSG00000160695	VPS11	False		
ENSG00000233875		False	ENSG00000160710	ADAR	False		
ENSG00000225855	RUSC1-AS1	True	ENSG00000160767	ENTREP3	False		
ENSG00000255182		False	ENSG00000160949	TONSL	False		
ENSG00000207751		False	ENSG00000161180	CCDC116	False		
ENSG00000236144	TMEM147-AS1	False	ENSG00000161249	DMKN	False		
ENSG00000248101		False	ENSG00000161277	THAP8	False		
TCONS_00019162		False	ENSG00000161328	LRRC56	False		
ENSG00000234912	SNHG20	True	ENSG00000161547	SRSF2	True		
ENSG00000273189		False	ENSG00000161618	ALDH16A1	False		
ENSG00000267607	ICAM4-AS1	False	ENSG00000161847	RAVER1	False		
ENSG00000228201		False	ENSG00000161999	JMJD8	False		
ENST00000563192		False	ENSG00000162065	TBC1D24	False		
ENSG00000259895	TEDC2-AS1	False	ENSG00000162066	AMDHD2	False		
ENST00000563192		False	ENSG00000162068	NTN3	False		
ENST00000573042		False	ENSG00000162104	ADCY9	False		
ENST00000573220		False	ENSG00000162104	ADCY9	False		
TCONS_00019151		False	ENSG00000162139	NEU3	False		
ENST00000537925		False	ENSG00000162194	LBHD1	False		
ENSG00000269176		False	ENSG00000162222	TTC9C	False		
ENSG00000267811		False	ENSG00000162222	TTC9C	False		
ENST00000538355		False	ENSG00000162302	RPS6KA4	False		
ENSG00000259818	CZIB-DT	False	ENSG00000162385	MAGOH	False		
ENST00000427804		False	ENSG00000162419	GMEB1	False		
ENSG00000272482		False	ENSG00000162496	DHRS3	False		
CUFF.1353		False	ENSG00000162545	CAMK2N1	False		
ENSG00000271200	PATJ-DT	False	ENSG00000162604	TM2D1	False		
ENSG00000273338		False	ENSG00000162616	DNAJB4	False		
ENSG00000272931	LRRC8D-DT	False	ENSG00000162664	ZNF326	False		
ENSG00000228084		False	ENSG00000162688	AGL	False		
ENSG00000224985		False	ENSG00000162755	KLHDC9	False		
ENSG00000243960		False	ENSG00000162777	DENND2D	False		
STRG.5006		False	ENSG00000162877	PM20D1	False		
ENST00000496552		False	ENSG00000162910	MRPL55	False		
STRG.31299		False	ENSG00000162959	MEMO1	False		
ENST00000608609		False	ENSG00000163126	ANKRD23	False		
ENSG00000232671	ZNF687-AS1	False	ENSG00000163155	LYSMD1	False		
TCONS_00004440		False	ENSG00000163166	IWS1	False		
ENSG00000272851		False	ENSG00000163251	FZD5	False		
ENSG00000280186		False	ENSG00000163399	ATP1A1	False		
ENSG00000260879		False	ENSG00000163399	ATP1A1	False		
ENSG00000225855	RUSC1-AS1	True	ENSG00000163462	TRIM46	False		
ENSG00000271643	PDCD6IP-DT	False	ENSG00000163539	CLASP2	False		
ENSG00000272181		False	ENSG00000163634	THOC7	False		
ENSG00000280620	SCAANT1	False	ENSG00000163635	ATXN7	False		
ENSG00000241101	PRICKLE2-AS2	False	ENSG00000163636	PSMD6	False		
ENSG00000285399		False	ENSG00000163636	PSMD6	False		
ENST00000463449		False	ENSG00000163659	TIPARP	False		
TCONS_00006285		False	ENSG00000163659	TIPARP	False		
ENSG00000249348	UGDH-AS1	False	ENSG00000163683	SMIM14	False		
ENSG00000206567		False	ENSG00000163703	CRELD1	False		
ENST00000522525		False	ENSG00000163703	CRELD1	False		
ENST00000520447		False	ENSG00000163703	CRELD1	False		
ENST00000521267		False	ENSG00000163703	CRELD1	False		
ENST00000467069		False	ENSG00000163703	CRELD1	False		
ENST00000494680		False	ENSG00000163703	CRELD1	False		
ENST00000522221		False	ENSG00000163703	CRELD1	False		
ENST00000481221		False	ENSG00000163703	CRELD1	False		
ENST00000489616		False	ENSG00000163703	CRELD1	False		
ENST00000469846		False	ENSG00000163703	CRELD1	False		
ENST00000480904		False	ENSG00000163703	CRELD1	False		
ENST00000498199		False	ENSG00000163703	CRELD1	False		
ENST00000518437		False	ENSG00000163703	CRELD1	False		
ENST00000524210		False	ENSG00000163703	CRELD1	False		
ENSG00000269982		False	ENSG00000163704	PRRT3	False		
ENSG00000260633		False	ENSG00000163785	RYK	False		
ENSG00000260236	PTPN23-DT	False	ENSG00000163832	ELP6	False		
ENST00000383461		False	ENSG00000163913	IFT122	False		
ENST00000502789		False	ENSG00000163913	IFT122	False		
TCONS_00009003		False	ENSG00000163945	UVSSA	False		
ENSG00000228109	MELTF-AS1	True	ENSG00000163975	MELTF	True		
ENST00000464958		False	ENSG00000164091	WDR82	False		
ENSG00000248774		False	ENSG00000164105	SAP30	False		
ENSG00000247796	MOCS2-DT	False	ENSG00000164171	ITGA2	False		
ENST00000546238		False	ENSG00000164199	ADGRV1	False		
ENSG00000271797		False	ENSG00000164219	PGGT1B	False		
ENSG00000271797		False	ENSG00000164221	CCDC112	False		
TCONS_00010083		False	ENSG00000164241	C5orf63	False		
CUFF.148798.1,STRG.49360		False	ENSG00000164300	SERINC5	False		
ENSG00000272525	BTF3-DT	False	ENSG00000164331	ANKRA2	False		
ENSG00000241764	CBLL1-AS1	False	ENSG00000164597	COG5	False		
ENSG00000272854		False	ENSG00000164597	COG5	False		
ENST00000433446		False	ENSG00000164659	ELAPOR2	False		
ENSG00000224903	RNF32-AS1	False	ENSG00000164690	SHH	True		
ENSG00000251136	RIPK2-DT	False	ENSG00000164823	OSGIN2	False		
ENST00000423008		False	ENSG00000164850	GPER1	False		
ENST00000422230		False	ENSG00000164850	GPER1	False		
ENST00000413706		False	ENSG00000164850	GPER1	False		
ENSG00000230487	PSMG3-AS1	True	ENSG00000164877	MICALL2	False		
ENSG00000254024		False	ENSG00000164924	YWHAZ	True		
ENST00000524369		False	ENSG00000164924	YWHAZ	True		
ENSG00000266289	LINC02933	False	ENSG00000164932	CTHRC1	True		
ENSG00000261437	LINC02894	False	ENSG00000164944	VIRMA	False		
ENST00000442072		False	ENSG00000165030	NFIL3	False		
ENSG00000273270	LINC03072	False	ENSG00000165055	METTL2B	False		
CUFF.53305		False	ENSG00000165355	FBXO33	False		
ENST00000500634		False	ENSG00000165490	DDIAS	False		
ENSG00000279900		False	ENSG00000165494	PCF11	False		
ENST00000530270		False	ENSG00000165494	PCF11	False		
ENSG00000258377		False	ENSG00000165516	KLHDC2	False		
ENSG00000258377		False	ENSG00000165525	NEMF	False		
ENSG00000278002		False	ENSG00000165527	ARF6	True		
ENST00000355358		False	ENSG00000165629	ATP5F1C	False		
ENST00000458727		False	ENSG00000165629	ATP5F1C	False		
ENST00000418270		False	ENSG00000165629	ATP5F1C	False		
ENST00000355358		False	ENSG00000165632	TAF3	False		
ENST00000458727		False	ENSG00000165632	TAF3	False		
ENST00000418270		False	ENSG00000165632	TAF3	False		
ENST00000542291		False	ENSG00000165714	BORCS5	False		
ENST00000623970		False	ENSG00000165724	ZMYND19	False		
ENST00000496793		False	ENSG00000165724	ZMYND19	False		
ENSG00000260589	STAM-DT	False	ENSG00000165996	HACD1	False		
ENST00000503052		False	ENSG00000166145	SPINT1	False		
ENSG00000260285	TRMT61A-DT	False	ENSG00000166170	BAG5	False		
ENSG00000260339	HEXA-AS1	False	ENSG00000166233	ARIH1	False		
ENSG00000279059		False	ENSG00000166260	COX11	False		
ENSG00000279059		False	ENSG00000166263	STXBP4	True		
TCONS_00019459		False	ENSG00000166323	C11orf65	False		
ENSG00000272791		False	ENSG00000166348	USP54	False		
TCONS_00013551		False	ENSG00000166508	MCM7	False		
ENST00000499504		False	ENSG00000166575	TMEM135	False		
ENSG00000274220		False	ENSG00000166822	TMEM170A	False		
ENSG00000255737	AGAP2-AS1	True	ENSG00000166908	PIP4K2C	False		
ENSG00000256073	URB1-AS1	False	ENSG00000166979	EVA1C	False		
ENSG00000255737	AGAP2-AS1	True	ENSG00000166987	MBD6	False		
ENSG00000273619		False	ENSG00000167046		False		
ENSG00000266821		False	ENSG00000167182	SP2	False		
ENST00000582787		False	ENSG00000167183	PRR15L	False		
ENSG00000279259		False	ENSG00000167291	TBC1D16	False		
ENSG00000269583		False	ENSG00000167378	IRGQ	False		
ENSG00000279196		False	ENSG00000167394	ZNF668	False		
ENSG00000260267		False	ENSG00000167394	ZNF668	False		
ENSG00000261487		False	ENSG00000167394	ZNF668	False		
ENST00000569291		False	ENSG00000167394	ZNF668	False		
ENSG00000261487		False	ENSG00000167395	ZNF646	False		
ENST00000569291		False	ENSG00000167395	ZNF646	False		
ENSG00000279196		False	ENSG00000167395	ZNF646	False		
ENSG00000260267		False	ENSG00000167395	ZNF646	False		
ENSG00000261487		False	ENSG00000167397	VKORC1	False		
ENSG00000279196		False	ENSG00000167397	VKORC1	False		
ENSG00000224738		False	ENSG00000167447	SMG8	False		
ENSG00000279198		False	ENSG00000167461	RAB8A	False		
ENSG00000267493	CIRBP-AS1	False	ENSG00000167470	MIDN	False		
ENSG00000259877	ZNF778-DT	False	ENSG00000167513	CDT1	True		
ENSG00000278341		False	ENSG00000167513	CDT1	True		
ENST00000537498		False	ENSG00000167515	TRAPPC2L	False		
ENSG00000265474		False	ENSG00000167525	PROCA1	False		
ENSG00000265474		False	ENSG00000167536	DHRS13	False		
TCONS_00020413		False	ENSG00000167550	RHEBL1	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000167700	MFSD3	False		
ENSG00000255224		False	ENSG00000167702	KIFC2	False		
ENSG00000255559	ZNF252P-AS1	False	ENSG00000167702	KIFC2	False		
ENSG00000277597		False	ENSG00000167716	WDR81	False		
ENSG00000269386	RAB11B-AS1	True	ENSG00000167772	ANGPTL4	True		
ENST00000533311		False	ENSG00000167792	NDUFV1	False		
ENSG00000274251		False	ENSG00000167797	CDK2AP2	False		
ENSG00000267607	ICAM4-AS1	False	ENSG00000167807		False		
ENSG00000274425		False	ENSG00000167807		False		
ENSG00000204282		False	ENSG00000167900	TK1	True		
ENSG00000261532		False	ENSG00000167962	ZNF598	False		
ENST00000563192		False	ENSG00000167965	MLST8	False		
ENSG00000255198	SNHG9	True	ENSG00000167967	E4F1	True		
ENSG00000260778	MIR3677HG	False	ENSG00000167967	E4F1	True		
ENSG00000261532		False	ENSG00000167969	ECI1	False		
ENST00000563192		False	ENSG00000167971	CASKIN1	False		
ENSG00000260778	MIR3677HG	False	ENSG00000167972	ABCA3	True		
ENST00000568395		False	ENSG00000167977	KCTD5	False		
ENSG00000276791		False	ENSG00000167977	KCTD5	False		
ENSG00000246889	CTTN-DT	False	ENSG00000168040	FADD	True		
ENSG00000245532	NEAT1	True	ENSG00000168056	LTBP3	True		
ENSG00000270117		False	ENSG00000168056	LTBP3	True		
ENSG00000251562	MALAT1	True	ENSG00000168056	LTBP3	True	transcriptional regulation	train
ENSG00000269038	SF1-DT	False	ENSG00000168067	MAP4K2	False		
ENSG00000261671		False	ENSG00000168283	BMI1	True		
ENSG00000279631		False	ENSG00000168283	BMI1	True		
ENSG00000234235	BOK-AS1	True	ENSG00000168393	DTYMK	False		
ENSG00000234235	BOK-AS1	True	ENSG00000168395	ING5	False		
ENSG00000215692		False	ENSG00000168397	ATG4B	True		
ENSG00000275807		False	ENSG00000168488	ATXN2L	False		
ENSG00000261766		False	ENSG00000168488	ATXN2L	False		
ENSG00000261189	DSP-AS1	False	ENSG00000168566	SNRNP48	False		
ENST00000608609		False	ENSG00000168758	SEMA4C	True		
ENSG00000267213	DPY19L3-DT	False	ENSG00000168813	ZNF507	False		
ENSG00000223652	PRDM6-AS1	False	ENSG00000168938	PPIC	False		
ENSG00000270504		False	ENSG00000168994	PXDC1	False		
TCONS_00007951		False	ENSG00000169020	ATP5ME	False		
CUFF.105850		False	ENSG00000169047	IRS1	True		
ENSG00000268006	PTOV1-AS1	False	ENSG00000169169	CPT1C	False		
ENSG00000274092		False	ENSG00000169189	NSMCE1	False		
ENSG00000274904		False	ENSG00000169217	CD2BP2	False		
ENSG00000225855	RUSC1-AS1	True	ENSG00000169231	THBS3	False		
ENSG00000275454		False	ENSG00000169410	PTPN9	False		
ENST00000414141		False	ENSG00000169564	PCBP1	False		
ENSG00000268996	MAN1B1-DT	False	ENSG00000169583	CLIC3	False		
ENSG00000280607		False	ENSG00000169592	INO80E	False		
ENSG00000259952		False	ENSG00000169592	INO80E	False		
ENSG00000275857		False	ENSG00000169592	INO80E	False		
ENST00000442673		False	ENSG00000169598	DFFB	False		
ENST00000544685		False	ENSG00000169612	RAMAC	False		
ENST00000558687		False	ENSG00000169612	RAMAC	False		
ENSG00000275807		False	ENSG00000169682	SPNS1	False		
ENST00000582106		False	ENSG00000169683	LRRC45	False		
ENST00000583492		False	ENSG00000169683	LRRC45	False		
ENSG00000196366	C9orf163	False	ENSG00000169692	AGPAT2	True		
ENSG00000278876		False	ENSG00000169710	FASN	True		
ENSG00000279372		False	ENSG00000169710	FASN	True		
ENST00000430633		False	ENSG00000169925	BRD3	False		
ENST00000550853		False	ENSG00000169925	BRD3	False		
ENST00000552018		False	ENSG00000169925	BRD3	False		
ENSG00000239791		False	ENSG00000169951	ZNF764	False		
ENSG00000278922		False	ENSG00000169951	ZNF764	False		
ENSG00000239791		False	ENSG00000169955	ZNF747	False		
ENSG00000261840		False	ENSG00000169957	ZNF768	False		
ENSG00000239791		False	ENSG00000169957	ZNF768	False		
ENSG00000272884		False	ENSG00000169992	NLGN2	False		
ENSG00000280046		False	ENSG00000170004	CHD3	False		
ENSG00000249007		False	ENSG00000170075	GPR37L1	False		
ENSG00000234678	ELF3-AS1	False	ENSG00000170075	GPR37L1	False		
ENSG00000272884		False	ENSG00000170175	CHRNB1	False		
TCONS_00004271		False	ENSG00000170264	FAM161A	False		
ENST00000487066		False	ENSG00000170315	UBB	False		
ENST00000580180		False	ENSG00000170315	UBB	False		
ENST00000475947		False	ENSG00000170315	UBB	False		
ENST00000582911		False	ENSG00000170315	UBB	False		
ENST00000584926		False	ENSG00000170315	UBB	False		
ENST00000492250		False	ENSG00000170315	UBB	False		
ENST00000578380		False	ENSG00000170315	UBB	False		
ENST00000477249		False	ENSG00000170315	UBB	False		
ENST00000470491		False	ENSG00000170315	UBB	False		
ENST00000581913		False	ENSG00000170315	UBB	False		
ENST00000481027		False	ENSG00000170315	UBB	False		
ENST00000480811		False	ENSG00000170315	UBB	False		
